peringkat,nama,split,skor,frac_datar,dikenal
1018,2_108_jpg.rf.kKHDuY3yAB0mXS17eP2C.jpg,train,1.0000,0.400,
1019,2_109_jpg.rf.GjBm9Lj9fPLCGLLh8dZm.jpg,train,1.0000,0.401,
1020,2_111_jpg.rf.dAPv4REkXQzzNnHjXYdR.jpg,train,1.0000,0.406,
1021,2_114_jpg.rf.5Kp4pFrqT3P6cKCdtKmu.jpg,train,1.0000,0.400,
1022,2_116_jpg.rf.Q9CR99KEoWe97SNvGZxR.jpg,train,1.0000,0.403,
1023,2_117_jpg.rf.uj3NAcb8lTzicVoMiyUF.jpg,train,1.0000,0.400,
1024,2_11_jpg.rf.rBw2YKLREI39uzjrNCLs.jpg,train,1.0000,0.402,
1025,2_122_jpg.rf.XYOkCvcNUFNRaz7MfCOj.jpg,train,1.0000,0.402,
1026,2_128_jpg.rf.XTDifW1Yu6Y5JSkUEO0U.jpg,train,1.0000,0.401,
1027,2_12_jpg.rf.eoWGPwBLb9gSN4A8j6ni.jpg,train,1.0000,0.400,
1028,2_130_jpg.rf.t0LDDQuSFF68DUV3kgL6.jpg,train,1.0000,0.401,
1029,2_131_jpg.rf.R2uYQDEup0tTiSVrGozj.jpg,train,1.0000,0.400,
1030,2_138_jpg.rf.btiHt06ILIcF9wBUYKcJ.jpg,train,1.0000,0.402,
1031,2_140_jpg.rf.rMNTWTulBOrZjQ7GgvzZ.jpg,train,1.0000,0.401,
1032,2_142_jpg.rf.OmBX0FwxExIYruJZtXZg.jpg,train,1.0000,0.404,
1033,2_145_jpg.rf.yetioMU3jLjDctIYOqAI.jpg,train,1.0000,0.401,
1034,2_149_jpg.rf.WbpKsT9uOPkk75CcpNa8.jpg,train,1.0000,0.400,
1035,2_152_jpg.rf.QpKwvs8unpn6ibywOEPn.jpg,train,1.0000,0.401,
1036,2_153_jpg.rf.UgZdAvjo1mKO9MjKp07P.jpg,train,1.0000,0.401,
1037,2_154_jpg.rf.bdK0OYhjS966OA8SRn2m.jpg,train,1.0000,0.400,
1038,2_155_jpg.rf.CwlN6w9n6u3G4GjpWFl8.jpg,train,1.0000,0.400,
1039,2_157_jpg.rf.sDh0xN1BL1CL6v16x34e.jpg,train,1.0000,0.401,
1040,2_158_jpg.rf.XylKohgbPc1fJGSTTSAc.jpg,train,1.0000,0.401,
1041,2_159_jpg.rf.jIX365I6P4K7CBoSW2Mg.jpg,train,1.0000,0.400,
1042,2_15_jpg.rf.UIFnMmEkRoJnLPJIPVni.jpg,train,1.0000,0.400,
1043,2_163_jpg.rf.UtVUVLLuAcXodYN8w9Fu.jpg,train,1.0000,0.401,
1044,2_167_jpg.rf.ZPAHk1AxI1oNNBWz8oSO.jpg,train,1.0000,0.401,
1045,2_172_jpg.rf.jWQtRt9ZsbvgANqtkQbZ.jpg,train,1.0000,0.400,
1046,2_173_jpg.rf.TdVyRt0PncBY8i8ed4jO.jpg,train,1.0000,0.403,
1047,2_177_jpg.rf.7hOY519HUzQBYU5kY2g8.jpg,train,1.0000,0.401,
1048,2_179_jpg.rf.biqwiycQ0sUkdWNPObh9.jpg,train,1.0000,0.401,
1049,2_17_jpg.rf.kCVodA1viYWZ9zhCLwr2.jpg,train,1.0000,0.400,
1050,2_182_jpg.rf.jMIF3IabzF5eM5JP5RSu.jpg,train,1.0000,0.400,
1051,2_183_jpg.rf.JMb0SoyNmQm1tpWMbDIr.jpg,train,1.0000,0.400,
1052,2_186_jpg.rf.wnJGfGeZVfy4jWfEUsk4.jpg,train,1.0000,0.401,
1053,2_187_jpg.rf.s9l6kcH15NqLgSW8qh4q.jpg,train,1.0000,0.400,
1054,2_189_jpg.rf.E73Zh6fqHH4doL2Vn2YW.jpg,train,1.0000,0.400,
1055,2_190_jpg.rf.3ZN3zhvyhos98LIkxvMX.jpg,train,1.0000,0.401,
1056,2_191_jpg.rf.gCG1AdVJyYSN8idx3N7p.jpg,train,1.0000,0.400,
1057,2_193_jpg.rf.s4CTTAFJ22u9Wtsoqn4v.jpg,train,1.0000,0.401,
1058,2_194_jpg.rf.4LbRtBnOOTliBFSggavk.jpg,train,1.0000,0.402,
1059,2_195_jpg.rf.esr3bjD1qQS6m3amzd6U.jpg,train,1.0000,0.401,
1060,2_196_jpg.rf.xI7lvaUWUWOPCteDmRUu.jpg,train,1.0000,0.401,
1061,2_197_jpg.rf.mU796q3brtSelHWtKj5F.jpg,train,1.0000,0.406,
1062,2_198_jpg.rf.sfS4pNjE4FCKvSp3YnQu.jpg,train,1.0000,0.401,
1063,2_199_jpg.rf.V32ZJOkxV3ca5kDnWk42.jpg,train,1.0000,0.403,
1064,2_1_jpg.rf.4lZp2j0JDg8cMfh8WLeN.jpg,train,1.0000,0.400,
1065,2_204_jpg.rf.aXnwuart3u5jMlAaLOIZ.jpg,train,1.0000,0.401,
1066,2_206_jpg.rf.b7TLoF7dedkksivuL9iZ.jpg,train,1.0000,0.400,
1067,2_208_jpg.rf.ke2iHElXjiEar4wSMaI7.jpg,train,1.0000,0.400,
1068,2_211_jpg.rf.fHR36M0aOQ54lXBdDglZ.jpg,train,1.0000,0.401,
1069,2_215_jpg.rf.YOU92rdIyVb7ShQIRSPB.jpg,train,1.0000,0.400,
1070,2_216_jpg.rf.JW9mRBYNG9xheYjslIzS.jpg,train,1.0000,0.401,
1071,2_218_jpg.rf.uTLJyTEzdsZPsgQ8T2XA.jpg,train,1.0000,0.406,
1072,2_224_jpg.rf.RBcn4CaDtjqSRD9AKNSr.jpg,train,1.0000,0.401,
1073,2_225_jpg.rf.c3upQgQHC5TxMyNHINxZ.jpg,train,1.0000,0.400,
1074,2_227_jpg.rf.TOkGFPSnEjZCerIjZADM.jpg,train,1.0000,0.400,
1075,2_22_jpg.rf.L5TQcI7ICgR1bSy1oeFF.jpg,train,1.0000,0.402,
1076,2_230_jpg.rf.VVr7RD4o91Z4AwrOVESY.jpg,train,1.0000,0.402,
1077,2_233_jpg.rf.tqxvDhA1HvE1hH6oD4nD.jpg,train,1.0000,0.401,
1078,2_240_jpg.rf.Ud1wFQMva3cBK7cnPLk2.jpg,train,1.0000,0.400,
1079,2_246_jpg.rf.Luey60YUf9FWR8NK4E7U.jpg,train,1.0000,0.400,
1080,2_24_jpg.rf.2BxORmktCj3QLRkjHshj.jpg,train,1.0000,0.400,
1081,2_251_jpg.rf.Yg9uaIGzYuhgJA0vLv1O.jpg,train,1.0000,0.401,
1082,2_255_jpg.rf.ZX48IQ6ZrturFVozrbgE.jpg,train,1.0000,0.400,
1083,2_25_jpg.rf.Z7eq0KRq7ajYpIs2GMpw.jpg,train,1.0000,0.401,
1084,2_262_jpg.rf.ZmytITsocUaJKgYRWlKu.jpg,train,1.0000,0.401,
1085,2_265_jpg.rf.7wn80iMjtz6IwDsLDowo.jpg,train,1.0000,0.404,
1086,2_268_jpg.rf.XeJYMtdxUzYipxrLnkkB.jpg,train,1.0000,0.400,
1087,2_269_jpg.rf.QvhhQHI65G2kATGNr4Gq.jpg,train,1.0000,0.400,
1088,2_26_jpg.rf.mJBgcysoCT0CWCJFq0tU.jpg,train,1.0000,0.402,
1089,2_272_jpg.rf.gZTlU4DL2XefsRqFVkkw.jpg,train,1.0000,0.401,
1090,2_275_jpg.rf.lwgU7l3UQ213lYbSHqyd.jpg,train,1.0000,0.401,
1091,2_279_jpg.rf.gixzQLbhx4WtSVLgQDnX.jpg,train,1.0000,0.402,
1092,2_27_jpg.rf.9fEnEUZIZAWrvDwwjdhI.jpg,train,1.0000,0.400,
1093,2_280_jpg.rf.jxu8SQO0w6nv0J8RhN59.jpg,train,1.0000,0.401,
1094,2_282_jpg.rf.fYT8zfeeQXndFS1n4njP.jpg,train,1.0000,0.414,
1095,2_28_jpg.rf.UInjZXZRCyCRyCRW3lIW.jpg,train,1.0000,0.401,
1096,2_296_jpg.rf.MhjDtg6eGaX1B8NMuszm.jpg,train,1.0000,0.402,
1097,2_297_jpg.rf.ddTOOdhrwd3Xrxd8JeRN.jpg,train,1.0000,0.401,
1098,2_300_jpg.rf.Tjzb34jKteE0eFKgTMGN.jpg,train,1.0000,0.401,
1099,2_302_jpg.rf.Vuww9kbgBXEhDyL6WKyY.jpg,train,1.0000,0.402,
1100,2_303_jpg.rf.v99oCSNK7NYjJBgY9riT.jpg,train,1.0000,0.401,
1101,2_306_jpg.rf.9BFfI7umRKOBKpUOFKXE.jpg,train,1.0000,0.403,
1102,2_308_jpg.rf.yYfoRoQeo3j6JLrkv1qt.jpg,train,1.0000,0.402,
1103,2_31_jpg.rf.h6rVlJso4nIxJpK0FWm3.jpg,train,1.0000,0.403,
1104,2_324_jpg.rf.LCZRhXCsHzdP2Ow75huB.jpg,train,1.0000,0.401,
1105,2_326_jpg.rf.dNmKWfqpEkDjv0JEDdIj.jpg,train,1.0000,0.401,
1106,2_328_jpg.rf.SwDePlNpCOWdaNHU3Q4T.jpg,train,1.0000,0.400,
1107,2_32_jpg.rf.SeIFtLzBDrRGsrllb9mG.jpg,train,1.0000,0.401,
1108,2_330_jpg.rf.v94eRAvYD28ypn2afHrk.jpg,train,1.0000,0.401,
1109,2_332_jpg.rf.G2De5K1P8PimNfpmSBKO.jpg,train,1.0000,0.400,
1110,2_333_jpg.rf.dI9EKq1JQQsKeS6ko4bR.jpg,train,1.0000,0.403,
1111,2_336_jpg.rf.f82LCuzdsLqk0NEOU3tF.jpg,train,1.0000,0.401,
1112,2_337_jpg.rf.oVv6l39oukdX6kXMq03C.jpg,train,1.0000,0.401,
1113,2_338_jpg.rf.97j94MZuEtCKbw298YyD.jpg,train,1.0000,0.400,
1114,2_33_jpg.rf.39cG4bAcILIskTZE8odG.jpg,train,1.0000,0.401,
1115,2_341_jpg.rf.YDrzKOV7JBbUr8AKM88n.jpg,train,1.0000,0.401,
1116,2_344_jpg.rf.Qk6taZanXN2p8Rn79Keb.jpg,train,1.0000,0.400,
1117,2_347_jpg.rf.KoUh3u6Xl6Z0bYV9OzH1.jpg,train,1.0000,0.400,
1118,2_34_jpg.rf.LeVsZrRok7ewaI7EJWlR.jpg,train,1.0000,0.403,
1119,2_351_jpg.rf.S2XY2lcoSxNbexVyRj5c.jpg,train,1.0000,0.402,
1120,2_356_jpg.rf.r11eKao13FdCAs5dMvPJ.jpg,train,1.0000,0.400,
1121,2_358_jpg.rf.lIHjKNrIUX0ZOP0cn0Gi.jpg,train,1.0000,0.401,
1122,2_360_jpg.rf.bD4S49SJRBgZM4uMeCFF.jpg,train,1.0000,0.400,
1123,2_362_jpg.rf.G0INv2bKpcZmNtkBUOEb.jpg,train,1.0000,0.400,
1124,2_363_jpg.rf.T6J4FkKG5v5YSUhK2iGJ.jpg,train,1.0000,0.406,
1125,2_364_jpg.rf.YL1PBzK1bhPryfMAeKmc.jpg,train,1.0000,0.400,
1126,2_368_jpg.rf.Vy6bMHKgMWHlthGvY0m4.jpg,train,1.0000,0.401,
1127,2_369_jpg.rf.JjPTfcct0EjTrg168IAw.jpg,train,1.0000,0.402,
1128,2_36_jpg.rf.xjvmfbU07JkarTpBOpjE.jpg,train,1.0000,0.400,
1129,2_372_jpg.rf.eebHz1mHezI2WVNcsiYm.jpg,train,1.0000,0.403,
1130,2_373_jpg.rf.aOyEmficHmz74ChwdcIX.jpg,train,1.0000,0.403,
1131,2_374_jpg.rf.8Akz395UZX1MQVfSnGcu.jpg,train,1.0000,0.401,
1132,2_378_jpg.rf.eG5u0p8q6tiIdihHdvX3.jpg,train,1.0000,0.400,
1133,2_380_jpg.rf.CoDu54nUxLUsMj9wTx3E.jpg,train,1.0000,0.402,
1134,2_383_jpg.rf.hgV8bnneUBGw1DWSyYCc.jpg,train,1.0000,0.400,
1135,2_387_jpg.rf.vXf3IdY4v3azZfAgJAC0.jpg,train,1.0000,0.402,
1136,2_388_jpg.rf.EQxnuCUO0olerNkaqTGo.jpg,train,1.0000,0.400,
1137,2_389_jpg.rf.IJGHH07iXVFnCR3Ik6qY.jpg,train,1.0000,0.401,
1138,2_390_jpg.rf.OZbfCwTt35tfPGAbfBSd.jpg,train,1.0000,0.400,
1139,2_395_jpg.rf.aIjFrjCuZQaYURETjzLV.jpg,train,1.0000,0.401,
1140,2_396_jpg.rf.pzupQNnaxbHKeoCGs14A.jpg,train,1.0000,0.400,
1141,2_397_jpg.rf.TtzdYDbhfjeV0zL3U2B3.jpg,train,1.0000,0.400,
1142,2_398_jpg.rf.hK4pJOcS0jvv2mZNMrcB.jpg,train,1.0000,0.405,
1143,2_400_jpg.rf.k9XJB2JV5x5isTI2EpBP.jpg,train,1.0000,0.400,
1144,2_403_jpg.rf.AvkehIFSYAOQK2HL5ykC.jpg,train,1.0000,0.400,
1145,2_404_jpg.rf.gaMkgAYZlVozcS5xbqAv.jpg,train,1.0000,0.400,
1146,2_405_jpg.rf.7BYhOv1Zi1oMb40aBYUV.jpg,train,1.0000,0.401,
1147,2_408_jpg.rf.tO9LQKzYUqOML2AWuw0x.jpg,train,1.0000,0.403,
1148,2_40_jpg.rf.5Gtt1KORVIFqWsaO9bOX.jpg,train,1.0000,0.401,
1149,2_410_jpg.rf.z0j9fp2ruWtxRpoWxQEG.jpg,train,1.0000,0.400,
1150,2_411_jpg.rf.n2t0SYHHHhYhjXerYbLx.jpg,train,1.0000,0.400,
1151,2_414_jpg.rf.NYDeTZWjNz9V6x4UKLa8.jpg,train,1.0000,0.401,
1152,2_416_jpg.rf.n28XrU6wH0viQ8XdviGU.jpg,train,1.0000,0.401,
1153,2_421_jpg.rf.Ag498Ab2BLN7q5yfhQYz.jpg,train,1.0000,0.401,
1154,2_422_jpg.rf.Fs2QPMmiFWr7l9FcshKl.jpg,train,1.0000,0.400,
1155,2_425_jpg.rf.YSVuDPe4w9WSpYTp8T8j.jpg,train,1.0000,0.405,
1156,2_431_jpg.rf.F4YPRmEDcyk4WuxrkGyQ.jpg,train,1.0000,0.405,
1157,2_432_jpg.rf.68fAKjaUEphCwi1umVfc.jpg,train,1.0000,0.400,
1158,2_433_jpg.rf.5z6dSQcjkPDpsN7j2S2S.jpg,train,1.0000,0.401,
1159,2_440_jpg.rf.xyHkRbvv9FLC0s5XI6qH.jpg,train,1.0000,0.401,
1160,2_450_jpg.rf.NA9FDR0ds38gnk29YEi5.jpg,train,1.0000,0.401,
1161,2_454_jpg.rf.So9XxSvowH04tBRvhB6i.jpg,train,1.0000,0.401,
1162,2_457_jpg.rf.h5xsrUwVwaqGaxJs4xLk.jpg,train,1.0000,0.401,
1163,2_468_jpg.rf.0u6TMqJ3SODwxH8A1Cmm.jpg,train,1.0000,0.400,
1164,2_46_jpg.rf.FeCc21MukmYlFHjWpb3O.jpg,train,1.0000,0.401,
1165,2_470_jpg.rf.R0ff9qYyjX7QjFAGhgGy.jpg,train,1.0000,0.400,
1166,2_471_jpg.rf.2YGUWTmjotiGPE6QhxOO.jpg,train,1.0000,0.400,
1167,2_474_jpg.rf.fAj9fcMtGumbj6WZrZx8.jpg,train,1.0000,0.404,
1168,2_475_jpg.rf.SJ2tKgZWqcOsJss3qGkZ.jpg,train,1.0000,0.402,
1169,2_476_jpg.rf.dHP9KCeUCHwCp6yt0bVS.jpg,train,1.0000,0.400,
1170,2_47_jpg.rf.88x1ZECZ17KS99vivMnN.jpg,train,1.0000,0.402,
1171,2_482_jpg.rf.rIrWdMWZstVqsLQ2XZhd.jpg,train,1.0000,0.402,
1172,2_485_jpg.rf.eNgMLAfjjVhWz9Viiiui.jpg,train,1.0000,0.401,
1173,2_490_jpg.rf.LlNjLkp3DxjeYeD0Eh3J.jpg,train,1.0000,0.401,
1174,2_491_jpg.rf.miEvKJaPtq3aCiY3G7bJ.jpg,train,1.0000,0.401,
1175,2_493_jpg.rf.WaaIuqAqhkUHrYRjip69.jpg,train,1.0000,0.402,
1176,2_496_jpg.rf.Wg67kIuWYwIoOkV5kwf5.jpg,train,1.0000,0.401,
1177,2_498_jpg.rf.sRfVu9zhxwcMPkqPD4hL.jpg,train,1.0000,0.401,
1178,2_501_jpg.rf.Z9e2TbjBt5rpcc661lDH.jpg,train,1.0000,0.400,
1179,2_504_jpg.rf.dPrqzc3ygR9OpMuzQzkQ.jpg,train,1.0000,0.401,
1180,2_505_jpg.rf.JjPtvJwMCEv4Hb4C7BB3.jpg,train,1.0000,0.401,
1181,2_509_jpg.rf.XbmLuiSCjULqaBEvbbih.jpg,train,1.0000,0.400,
1182,2_511_jpg.rf.N8KaH7UyPnhdDeO7wbNc.jpg,train,1.0000,0.400,
1183,2_518_jpg.rf.2BIqi7gyvTsXQXtIilLy.jpg,train,1.0000,0.403,
1184,2_519_jpg.rf.bqy17MxWARXQWxnlyheW.jpg,train,1.0000,0.400,
1185,2_51_jpg.rf.lzMobBsWPTeFLcmCWmIw.jpg,train,1.0000,0.401,
1186,2_523_jpg.rf.EWyQGQXMJzS9dn4AYOh7.jpg,train,1.0000,0.401,
1187,2_52_jpg.rf.Y36WESpRBSLNpvpkShjT.jpg,train,1.0000,0.401,
1188,2_538_jpg.rf.s5mntitoPR8LmHUmcoje.jpg,train,1.0000,0.406,
1189,2_53_jpg.rf.vBL0Flfn3DtTzyaSDUot.jpg,train,1.0000,0.400,
1190,2_540_jpg.rf.BjzspBn8YzxTgTDdPPer.jpg,train,1.0000,0.401,
1191,2_542_jpg.rf.sUjXCrIh1ZY416mxvI50.jpg,train,1.0000,0.401,
1192,2_544_jpg.rf.zs1CfTAQoHRKydJByDuh.jpg,train,1.0000,0.400,
1193,2_546_jpg.rf.ZIsuPQdPQF2ccTAMKWWT.jpg,train,1.0000,0.400,
1194,2_551_jpg.rf.kTTa6SOg3hCuAoELoFvW.jpg,train,1.0000,0.400,
1195,2_552_jpg.rf.kzBwxybUNV4GS1QtDk1x.jpg,train,1.0000,0.402,
1196,2_559_jpg.rf.nZLnseNYfczgAkoCIkAC.jpg,train,1.0000,0.401,
1197,2_560_jpg.rf.A8XuUFiQTnHDQrBM06uD.jpg,train,1.0000,0.401,
1198,2_564_jpg.rf.IldhNWt4SPCDEHu9yvmX.jpg,train,1.0000,0.406,
1199,2_574_jpg.rf.57xmpFg4xtILlDNShbzp.jpg,train,1.0000,0.403,
1200,2_577_jpg.rf.ZytJtSfku82DPSuZyePS.jpg,train,1.0000,0.402,
1201,2_578_jpg.rf.jjK7C0hr4vBMYjKFQ0se.jpg,train,1.0000,0.400,
1202,2_593_jpg.rf.KeXUnpNXmoqQXFHJHBR3.jpg,train,1.0000,0.400,
1203,2_597_jpg.rf.5Fb4ijvNgtsWzP4wshu1.jpg,train,1.0000,0.400,
1204,2_600_jpg.rf.dBrGrw9S9eSZxrYmvZcD.jpg,train,1.0000,0.403,
1205,2_601_jpg.rf.1TlXOwclD8BvM1hvXBta.jpg,train,1.0000,0.400,
1206,2_602_jpg.rf.vgddqseuC3WCIpyNL4Ub.jpg,train,1.0000,0.402,
1207,2_610_jpg.rf.i08RQX8pF5I4bZ5XTIM6.jpg,train,1.0000,0.400,
1208,2_616_jpg.rf.TdSYEXuocO8gAZcCfkq1.jpg,train,1.0000,0.401,
1209,2_617_jpg.rf.L90b8s5lj8H4JOZdHqsL.jpg,train,1.0000,0.410,
1210,2_636_jpg.rf.hR2RCHKAoLEHYCT3UBOV.jpg,train,1.0000,0.402,
1211,2_637_jpg.rf.PnP53Zw3dYAsHsPVEVth.jpg,train,1.0000,0.400,
1212,2_640_jpg.rf.l9Uq5CCjizLvP5Wyu7dO.jpg,train,1.0000,0.401,
1213,2_648_jpg.rf.QBOIXDfRWSv8es6q6S0w.jpg,train,1.0000,0.400,
1214,2_650_jpg.rf.2UUNxtAqOm6K8K026AB3.jpg,train,1.0000,0.401,
1215,2_651_jpg.rf.a5zwH5DGmQ5puaQNUAMH.jpg,train,1.0000,0.400,
1216,2_653_jpg.rf.vIDkzERr24MMOHFir1HI.jpg,train,1.0000,0.400,
1217,2_658_jpg.rf.iAIBVBvltR8mfI8G9SyE.jpg,train,1.0000,0.400,
1218,2_65_jpg.rf.HhQf7dvPIjY2hrDYNzQW.jpg,train,1.0000,0.402,
1219,2_660_jpg.rf.db7IJ1wbxagAyIe8yD0R.jpg,train,1.0000,0.402,
1220,2_665_jpg.rf.mwiWTAnTMpSnCQoE0lOC.jpg,train,1.0000,0.402,
1221,2_668_jpg.rf.nKdeRkGS27SdDK10X9WM.jpg,train,1.0000,0.400,
1222,2_669_jpg.rf.6cJS0XBCetFqSGHybyPP.jpg,train,1.0000,0.401,
1223,2_670_jpg.rf.mv6zIy7bRJOCk4Gn4qSt.jpg,train,1.0000,0.400,
1224,2_672_jpg.rf.vra6UbX4Uwpx6pZKExOB.jpg,train,1.0000,0.400,
1225,2_681_jpg.rf.hgmyoOic9ZKWbXIPp8Ff.jpg,train,1.0000,0.400,
1226,2_682_jpg.rf.cIoF11P0rE64iNPQquaC.jpg,train,1.0000,0.404,
1227,2_685_jpg.rf.lFoHDDY88lgD7fBfqYFl.jpg,train,1.0000,0.400,
1228,2_690_jpg.rf.dfF6A25ttdWz0CorTKz3.jpg,train,1.0000,0.402,
1229,2_698_jpg.rf.1N9jKoazv0PeiHRMQhlW.jpg,train,1.0000,0.401,
1230,2_703_jpg.rf.vElHv5RRvzrDSUhrbFAO.jpg,train,1.0000,0.400,
1231,2_707_jpg.rf.W4poKzJWdZ6t2GaqtF4H.jpg,train,1.0000,0.402,
1232,2_712_jpg.rf.HWgez1Xpy559cYp7JNbx.jpg,train,1.0000,0.405,
1233,2_715_jpg.rf.GQ6nfzofKJeeTqBNgWJJ.jpg,train,1.0000,0.402,
1234,2_716_jpg.rf.vzVG3FBrO9fKmrlo9oUp.jpg,train,1.0000,0.400,
1235,2_71_jpg.rf.8hqMpzDQvduujF65SRqi.jpg,train,1.0000,0.400,
1236,2_724_jpg.rf.T1o4PwzFV1LUNIkTADZE.jpg,train,1.0000,0.403,
1237,2_727_jpg.rf.yqL505ZjOEvMaiDYbQLw.jpg,train,1.0000,0.400,
1238,2_730_jpg.rf.oWfxKLyqytUVrpsqIn2p.jpg,train,1.0000,0.400,
1239,2_732_jpg.rf.eLdLp8hlPVpfZsRQQFBB.jpg,train,1.0000,0.401,
1240,2_748_jpg.rf.W2JAKnRKL7z5ejLPbMyD.jpg,train,1.0000,0.400,
1241,2_751_jpg.rf.QDSHRQo3A1rThtwj7UQw.jpg,train,1.0000,0.402,
1242,2_752_jpg.rf.RbJmZl0nBojGqgeaOSQR.jpg,train,1.0000,0.400,
1243,2_755_jpg.rf.CVMGh5VpxmxMxvAHS39B.jpg,train,1.0000,0.400,
1244,2_756_jpg.rf.wx2SDAShBF6CMpOmooOy.jpg,train,1.0000,0.401,
1245,2_758_jpg.rf.vp8Ug8rf8oQoUtBC9ax9.jpg,train,1.0000,0.402,
1246,2_759_jpg.rf.Jw9fbsARD8pSXGryYrMI.jpg,train,1.0000,0.401,
1247,2_761_jpg.rf.LlSWelMaF4oNunNptLQX.jpg,train,1.0000,0.400,
1248,2_763_jpg.rf.4X5PFfF9Vm51lK5oIaX8.jpg,train,1.0000,0.401,
1249,2_779_jpg.rf.XOtUALVj4UY10EHyPHYu.jpg,train,1.0000,0.401,
1250,2_77_jpg.rf.uQW4X1xX6bQRVrzAfX1J.jpg,train,1.0000,0.400,
1251,2_789_jpg.rf.yelzqs6tMtjeFy8zVoJW.jpg,train,1.0000,0.401,
1252,2_796_jpg.rf.dPtF3cGc63d7oVjf2fTB.jpg,train,1.0000,0.401,
1253,2_801_jpg.rf.fxyBDLZZ9gVNX5bIEE0H.jpg,train,1.0000,0.401,
1254,2_813_jpg.rf.7zVgkFGNHob9DOW9GScX.jpg,train,1.0000,0.401,
1255,2_822_jpg.rf.229IDxQYIgNJZAkhLiGw.jpg,train,1.0000,0.403,
1256,2_827_jpg.rf.hNNfgcOC9e8fmQKX2IOP.jpg,train,1.0000,0.400,
1257,2_828_jpg.rf.my8rXkoheyIlTGnpPww0.jpg,train,1.0000,0.400,
1258,2_829_jpg.rf.exCRl4izfIlv7CUIkUSk.jpg,train,1.0000,0.400,
1259,2_832_jpg.rf.jNWAijWOq4rlYTbZOprx.jpg,train,1.0000,0.401,
1260,2_841_jpg.rf.vfWFX3RFggrC5yEikqKM.jpg,train,1.0000,0.401,
1261,2_851_jpg.rf.xWN58DcQE917bEB72W95.jpg,train,1.0000,0.400,
1262,2_862_jpg.rf.oMSyyMPUe2wiOZVBQnGS.jpg,train,1.0000,0.403,
1263,2_866_jpg.rf.uenXiGvEqeDBDwJ5wO8r.jpg,train,1.0000,0.400,
1264,2_868_jpg.rf.LTCpuydNyDTxiPx85SIS.jpg,train,1.0000,0.401,
1265,2_869_jpg.rf.HkhsWHtBpXoQbNGktuI2.jpg,train,1.0000,0.400,
1266,2_86_jpg.rf.jGup16DrP8dWh5UMFRpB.jpg,train,1.0000,0.400,
1267,2_870_jpg.rf.dGmrjvc3puPhjROHq6rc.jpg,train,1.0000,0.400,
1268,2_873_jpg.rf.PzZ4uYj4MqpUvFxrkNps.jpg,train,1.0000,0.400,
1269,2_875_jpg.rf.GFMmO8LFxYkiyvt6qlEF.jpg,train,1.0000,0.400,
1270,2_887_jpg.rf.9Q6MZZG5Z0z9tWN8c5sS.jpg,train,1.0000,0.400,
1271,2_889_jpg.rf.P9WlvUFzsNAB2d3M5Amt.jpg,train,1.0000,0.401,
1272,2_893_jpg.rf.Tfl7isBbq9myvj5t2Jbq.jpg,train,1.0000,0.400,
1273,2_904_jpg.rf.nshGlsFoxpiYUsiC69EK.jpg,train,1.0000,0.400,
1274,2_906_jpg.rf.i9WDO4PTClLyG86XxNR1.jpg,train,1.0000,0.401,
1275,2_908_jpg.rf.aaRyVc7CcWeSlUeh17Jm.jpg,train,1.0000,0.400,
1276,2_915_jpg.rf.RvqTZGHN7PJghaPhUhaQ.jpg,train,1.0000,0.401,
1277,2_91_jpg.rf.jHieWsqGvWHM7wTfUN3p.jpg,train,1.0000,0.400,
1278,2_923_jpg.rf.t0OUgZ4La9nn2GU3Lgm6.jpg,train,1.0000,0.401,
1279,2_927_jpg.rf.yQblScRfVZKY0ofIVF8M.jpg,train,1.0000,0.400,
1280,2_931_jpg.rf.dQD7VVlsBOUqTbwgdwWm.jpg,train,1.0000,0.400,
1281,2_938_jpg.rf.qi5kGJiyBQxcZzT8X1z0.jpg,train,1.0000,0.400,
1282,2_945_jpg.rf.TG1DzaakafsvZnjTVili.jpg,train,1.0000,0.401,
1283,2_954_jpg.rf.w6VkkLbLurnu5hpWIxia.jpg,train,1.0000,0.400,
1284,2_956_jpg.rf.GrdIe10MhgTWbT7CO9Sg.jpg,train,1.0000,0.401,
1285,2_959_jpg.rf.D11Q7FjokcDHgr6XBGU6.jpg,train,1.0000,0.401,
1286,2_962_jpg.rf.e5EVMZjU35dYZRvtLqQs.jpg,train,1.0000,0.401,
1287,2_965_jpg.rf.DMy5mwhtxzXlElQlEnMd.jpg,train,1.0000,0.401,
1288,2_96_jpg.rf.FpZXDMPO2zg9i2ROPQZe.jpg,train,1.0000,0.400,
1289,2_971_jpg.rf.RwLc3kdzOXfFQUp7TlCQ.jpg,train,1.0000,0.400,
1290,2_972_jpg.rf.z2CisZI0FRcgE4cL8CWl.jpg,train,1.0000,0.400,
1291,2_976_jpg.rf.ZL6hJDASfc7fiQHSZEo5.jpg,train,1.0000,0.402,
1292,2_977_jpg.rf.WPVMXn3alCIPYwDMe0Y2.jpg,train,1.0000,0.401,
1293,2_978_jpg.rf.0Ew5EGGliJMYOLZjIoo3.jpg,train,1.0000,0.401,
1294,2_985_jpg.rf.wbSJeLAZHf0A2uFiGtbo.jpg,train,1.0000,0.400,
1295,2_988_jpg.rf.NpB0Corg0zfNPqpGIlFF.jpg,train,1.0000,0.400,
1296,2_995_jpg.rf.NhxlTL2WfgPg1iNidjli.jpg,train,1.0000,0.401,
